nom de plateforme,ok,Région,grappe,type,collab,url,Lien,image,nb_datasets,techno,dev,Couverture,Porteur,porteur_type,porteur_statut,porteur_siren,theme
Pontault Combault,checked,Île-de-France,PVM,Géoportail,Dédié,https://opendata.pontault-combault.fr,https://opendata.pontault-combault.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/vZZmvNyYEeRs7VAncpkeYQ/1UmzMT2qAfEaV1Sf1msHWI10GZAC4CSbW5pfZy2dXxeMioK6DPY1Mjj_t0LVN039Mk_PveZ_8dEJIdwcikK17PQAUhyD1Xns3M0uDNgx_W9LtOlYi3b4yFAKr0nh0GvCL8l2SpqGpCQIOQtYwBOdqw/BgvVQa6xZYynxURLn1YRzhfiD2ImCI0o5LiOGYvBdKc),6,ArcGIS,esri,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/217703735,Collectivité locale,COM,217703735,Généraliste
Torcy,checked,Île-de-France,PVM,Géoportail,Dédié,https://torcy-agglo-pvm.opendata.arcgis.com,https://torcy-agglo-pvm.opendata.arcgis.com,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/nA33tHDxNUrKA6HR1298Ww/tN5WuqNPXhv76C1eA_SeAgiJcHgDbbnkGROpf4IwDma1dEUe5t_84MfmD8g9k9eUqimo43agOGrWFGNq250hKnefkpemSkETQRIJ5gbK16DtEbncsqnkSjtJEI6NPqrlr96RYtyYAdzM3aSltmk0_Q/Q_PPaqGvJUa0GhaQg9M6XPS0MpMMzv2tOvA3eOaIJk4),2,ArcGIS,esri,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/217704683,Collectivité locale,COM,217704683,Généraliste
Caux Seine Agglo,checked,Normandie,,Géoportail,Dédié,https://opendata.cauxseine.fr,https://opendata.cauxseine.fr,CauxSeineAgglo.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/P72_7RACGShx75l2QIVPWg/3V4-P9ciIMiZJwnV02v5QUkHX9Q_Nh08XxMmhqrqIGmdWYyP8sA2_hRv2x7EC7841MVlvpdpFxJIwqFQiROlppv3EL_MTuRLO8R7dSIybwc_3EUiZH85-v8lAHnKVv5tDHtLpChVik_FdsvsBwwIog/h-nXhX4kPLU6VO2PV0__eCtM_39Vz1N18sHA-CkEHFA),43,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200010700,Collectivité locale,CA,200010700,Généraliste
Cœur Côte Fleurie,checked,Normandie,,Portail,Mutualisé,http://data.coeurcotefleurie.org,http://data.coeurcotefleurie.org,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/i2G2Ca3vV0H8LS356_zjcA/gzRc0v_2_mUXZu8ZmnU_7QdYL9INl2VW3V6CRKieVz1jIRG8xHGfNR303p1ZyIx82uG0jsnI50CZ6zssd7v-IyDhNq2-DAfHESPGXq_-lpC71XP6xFHrS0rgXHxe_NJ0VfhgVG52ABoV9EfCLSB2rg/XmX8yXWW8CaI3x0z52hyweqtGGbVj0vLYJ-2zUrs-rY),50,CKAN,interne,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/241400415,Collectivité locale,CC,241400415,Généraliste
Eure,checked,Normandie,,Géoportail,Dédié,https://opendata.eure.fr,https://opendata.eure.fr,odeure.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/1xTC0kCQHiSng77gcSZHlQ/j5-chFMuw-a6ttXoYcMwwzsMcf_48eS8mxZJTnWghAezsdJ1V9zkkvBn2A08eCYul3ilUloz97Kre-sDtEAC5w3iIcvw90qOJx3sG7NZ76phpt1i9Xsi5Ptw2qHmUwRsQTfr_Oat_kXbtxIAf05TiQ/TK-_EAt93dhFNteFR_81Sq00OfY0Nu_MhiPyo1MjM9I),16,ArcGIS,esri,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/222702292,Collectivité locale,DEP,222702292,Généraliste
Evreux,checked,Normandie,,Portail,Dédié,https://epn-agglo.opendatasoft.com,https://epn-agglo.opendatasoft.com,Capture d’écran 2019-07-12 à 11.51.01.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/LDq1vsn8OgFwYbF_TvCUpA/jXnNh9s1mHZruFgQ4wtUYPdEwNpgKGZoE9KfSk0ylzlTvHjmrmfRawVQLHZbPzD9yvlhaB4sUt9CG-enOlqD02A9PRFFkdBYOqWgOYU5NFrWqxCnps_QwSdc1fcrORCMRnFFvjBdXbcT8e88ajbGco1DjeRUheZoOIOk8qX84lw/pqngyvfxKAnfeKjTZzlB-z9op2CoESM4-13dsMyJDOU),21,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200071454,Collectivité locale,CA,200071454,Généraliste
Fleury-sur-Orne,checked,Normandie,,Portail,Dédié,https://data.fleurysurorne.fr,https://data.fleurysurorne.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/yKqfUJrT_SvyD_E2xmhCzg/G9JXXTusycvqmwkaZlJhLQ7w3teI4SMZyuffCoEtp1Maa5zzbLla-rUTjLbh98cHhWKFzqgUAdZ1RM5idHIcUILs1DHgIuLtHyDpVMbotjvRx_jfkguLGkvJiQQE9oQzN8yX_gCR4Drr9J5wl9tNbQ/12c2tpivdKqsWgA7LgawW2dYz6K3D9hqwfx4RWCy7AA),125,OpenDataSoft,ods,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/211402714,Collectivité locale,COM,211402714,Généraliste
Lisieux,checked,Normandie,,Géoportail,Dédié,https://opendata-aln.hub.arcgis.com,https://opendata-aln.hub.arcgis.com,aln open data.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/nPfhUc3N51XXkTwbEtuSjQ/f3JJkCYQqQxRV-bgxiJURNrKGcy5Xhc0lnugD_LvMQE-1CM0uA79pGwQ_pA0PGh1eu1xzpKXlhtbHzmCvwCEArkei7ao0RKbpz1oYkThXW6ooNUQIPX1Fg8OM3WFwUXSTGLS69wGjNxjj8jXs2nuZg/yFyVAw7MIt2ApQMshSL4BDQjKePMYWWz1VauzElovoo),37,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200069532,Collectivité locale,CA,200069532,Généraliste
Normandie,checked,Normandie,,Portail,Dédié,https://opendata.normandie.fr,https://opendata.normandie.fr,od-normandie.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/XIBlMJfW5nqluqOQW1wmyg/Bnr9sbnuahl3ViTQ8rUuJJFEeYhNb_3IbeY-djdYmAINToCimLBnQsItT6Akqs5HVfOzfPFOMHsSthy7_MHj9L4UpzN8qIMzkV6BxPdOjyQ6fcmkbu_EbcTiCwq6Gun5dqrmuFY31KV8STfTB6R3uw/yG4bSrjRj_ogUhuBznIAcAPVitJkPIfoayiyQFA-J3k),37,ArcGIS,esri,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/200053403,Collectivité locale,REG,200053403,Généraliste
Normandie Education,checked,Normandie,,Portail,Dédié,https://data.normandie.education.gouv.fr,https://data.normandie.education.gouv.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/lvdKyo5bqB0s7JRww6dFbA/mzbWIa55ycoGhCggcfp5FNO9yH3aCG0W0g8h8YmAxu2KemSt2613awjwhy2pgs7Hl87THSfkL09YmVlIFRg4f9J5wiTg5D9cXOFXbj5Xf161FlOg36NoEdouLxHhM525Ozi6TWfPuNbMKfT9-hXqMA/qUYtDopCENfMqBHO_0jWNhyXwwfPttjRs7Y0xHwXMyI),40,OpenDataSoft,ods,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/130025810,Autre acteur territorial,SDE,130025810,Education
Rouen Normandie,checked,Normandie,,Portail,Partagé,https://data.metropole-rouen-normandie.fr,https://data.metropole-rouen-normandie.fr,data.metropole-rouen-normandie.fr.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/8dEyPtVzw0nzZZMm9ZJusw/ShJm53hi53SY5VeAGPQA6zKSsxnTAdL6mB7RME41SYX-qfisxzTsIfhS1dh4VcTv8A2rcOrfWS7AUYbhgeztePzT-FByGehXUqIZnlROfdLyXNpPyO9Y6ismMnOmUFn3Ppur6OFSYoLsxxvMjvFrfNG3rUrP4mPdqqG3ennC-XeosWqUQzACRMWyemXssYws/9yrsgTbnlMHK2ylZxIBufKyDiN-R6BAVN3CcHaqQhVk),42,OpenDataSoft,ods,Métropolitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/200023414,Collectivité locale,MET,200023414,Généraliste
Seine-Maritime,checked,Normandie,,Géoportail,Dédié,https://www.opendata76.fr,https://www.opendata76.fr,od76.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/hsgCTbXt926Q3XBFcn377Q/xVuxx4yw_oRSiUNQq_kdTGqYNo5F5c_7j2iLnm6afg8Q8flgdvRt_tdJXKM7hQQsVnc09JwA5SWUmgM0PeX5jXwh4eOTc4r7RyBZfFiz1JCWEs3MlxAzYe_h-xcDmGuzK3XUWQamGAbGZlr9Dkz7wA/sbkWcIoBoC892NunEKYkRyKlbB_-tB3cv3z4PqTDwdU),127,ArcGIS,esri,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/227605409,Collectivité locale,DEP,227605409,Généraliste
Twisto,checked,Normandie,,Portail,Dédié,https://twisto.opendatasoft.com,https://twisto.opendatasoft.com,téléchargement.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/l2KyQz2SVWqxhupg6hkL-Q/ExI8TKF1t77RSxT2k3ZK3ulEe-XRp9JKYoVYbud5UJLyGdATicJAh-Qcak8mBEQYGDOzrb2WKBVjKtZ2b05zqkysWA1Sd9RgAPoHvB1DzIEFi_IezXGewBmhMpdaytgGZm1_P7wD4emKT0jDQLJtwQ/Mgp6iCAaR9CS8uqJA0tlaQYbErF_FSpnbWxO3MJMiSk),23,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/572028660,Autre acteur territorial,DSPT,572028660,Mobilités
Atmo Normandie,checked,Normandie,ATMO,Géoportail,Dédié,https://api.atmonormandie.fr,https://api.atmonormandie.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Fz9Wjq5FTi00oS8hKfbnMg/IpJJxvgnzwUYmKfnE1xo_M5basZ3vMpm60adYu-YWhH3t9wn443zzPHX5V1wi5Ifc-FgbAbVJKYhry0sDg-eO9jU2_nquq_5CRjbWrHGZb1mKUfUMbio7Fo_9EsFci_gw5l_8s906_vtevpcKu0LWw/aWsMh6Myb1BRv-q5DHKyiFGSiVxrXX3241dRbJ3nlQs),29,ArcGIS,esri,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/488233313,Autre acteur territorial,OACT,488233313,Environnement
Estuaire de la Seine,checked,Normandie,HAVRE,Géoportail,Mutualisé,https://data.estuairedelaseine.fr,https://data.estuairedelaseine.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/kPJybcXtpApGeSEdbHxFKA/pJ-SyWTwMY_VjmLK0fLBUpbK_6MjbusiM9rFVfBeP4DiRo8bIbZtXjEIxoAnKWxXDfpW9Zn9LbIMtAQmR4qzMJhZNZAp-YcwB4VASQpG8ttJ38WyD9FkEC1MbMlWPJG6dnI9aeAn-PPASbMUvlFdYg/elAjXHAnib38Evx-9S2pWmXZSV1bfzjD3rZys5QiRMM),447,Spécifique,interne,Métropolitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/200072866,Collectivité locale,AGCT,200072866,Généraliste
Le Havre Seine Métropole,checked,Normandie,HAVRE,Géoportail,Partagé,https://data.lehavreseinemetropole.fr,https://data.lehavreseinemetropole.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/g0_Iq4QQrqTfLuOg7fnHsw/lsAGKgNSfUNbgsZLS5olm5Z2Rq5rrhrwahia2F1NTzK2z0cbyO3nK_9ddSaJzEbKEUBMdeqonQMIj5FpkuFKHcictG0egvrCWE-ktgZVtMvQEBsnIkIJYuwjCBPPj0ehSylVza9PsE04wP-8BW9k_w/PYMbd78Uc4etXrNn25z2_dcdI3f_P5QaG1i4ubd5Mtc),159,Spécifique,interne,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200084952,Collectivité locale,CU,200084952,Généraliste
Maison de l'Estuaire,checked,Normandie,HAVRE,Géoportail,Dédié,https://data.maisondelestuaire.org,https://data.maisondelestuaire.org,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/HdYujTKcL2hohDXCQ3QxvQ/0jhv-TOzaFK_Nj31kRSJ9yhDrcNVYewwHYWn5KEIZMoeIkc8bjdMD7crj7nQjU8JWcfHMz38DbKGdglg3NgJrojnzHtPP85W2bgMxniBAtmQR5Fb6AE43TsT9RafrD0IZ6Rlc55nH9LggnaZSGjWyA/RZEfcUBM9PwmzMbJ7_2uEuHaf9nQT3Pq028c44HUo7k),20,Spécifique,interne,Locale,https://annuaire-entreprises.data.gouv.fr/entreprise/399054964,Autre acteur territorial,OACT,399054964,Environnement
Seine Aval,checked,Normandie,HAVRE,Géoportail,Dédié,https://opendata.seine-aval.fr,https://opendata.seine-aval.fr,SeineAval.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/sru_Gfu4iTPFsTu5Wy9htA/tEHUCnETaSI1b7R2IjdIvaRNySQRdQNN1kmc-tcDqKAlFrfzY6uzKVIpGX5pBxvuvbF3ALKEfe6Tg8JBiwkacNOE-EEzqeu-kCAQtVFb8tUwLgnMhRB8Vx5ZkTZbwEgTGq_t4fsDhfcpa0MjeLoYpg/mcfdPndCx_3OkUsInHlRCnPgO4ozYliqbm1auPbkdLg),13,Spécifique,interne,Locale,https://annuaire-entreprises.data.gouv.fr/entreprise/187609110,Autre acteur territorial,OACT,187609110,Généraliste
GéoNormandie,checked,Normandie,IDG,Géoportail,Partenarial,https://www.geonormandie.fr/geonetwork/,https://www.geonormandie.fr/geonetwork/,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/wZPQPHNn8R-i7c81_khNcw/IPug2ooC-xT04h6_w8lTiAik7yTF0fIUX4WjPW4y90Pf4-kEqY4_ou2-LbtQeQy7YvyKjNZPA4PZ6EB7WSHwAj9mIpB3MAdxY9pKFc0g6yI1fW6HVdE9TLPd4884bbiLItx5aj6lGKfzBZLfqRCgTg/rCdi0T3BUti02m142G1GcQon9DSTaKZOeeY1s2hN9xs),9510,GeoNetwork,alkante,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/200053403,Collectivité locale,REG,200053403,Généraliste
Agen,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.agen.fr,https://data.agen.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Rdb50YVXxhfpMiFSWJQScA/AhimdxpAtLKHk44kHDJV2lzOcKl5Zc4rLjwEHt3LJIpWwhxzZjsIvKOrOYu_afi4ZKgaLu48HvsZNEx-EtqhL8gxNeEIUCR2MS0NezgCXv66ZBq-MpG6q96hh9DKgvsLPpiqXTDq4zgmoe8bNUEyHA/jnGo276uXZYSFcc5ZZH_jHIXAdWdF8kJAO5plwQtqis),82,OpenDataSoft,ods,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/214700015,Collectivité locale,COM,214700015,Généraliste
Agglo Pau,checked,Nouvelle-Aquitaine,,Géoportail,Dédié,https://opendata.pau.fr,https://opendata.pau.fr,pau.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/CNOgVxcAKN_w5Gjl188pMg/xGH0D-QpGfd6ruUwtSPmvRIq9u9n2rw_rJq6IYVl-BrUwF8hEKsiQKDB0nwjikd1qSyIWUGmHW-J-JrlhkRY61aPp5Z2MNWGdlT-jHgT-dhTfvuw8xADKEf9GHgSK6acro_-T4YWzYFQv0A0be4eEA/5DwTokYJ3qZ1M_TLYGMdTw03VyoIkaAleIr079yyaKA),29,IsiGéo,geomatika,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/246401723,Collectivité locale,CA,246401723,Généraliste
Agglo Royan,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.agglo-royan.fr,https://data.agglo-royan.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/QYJ7mSgZJ6Ovi6eMZhaInQ/Lti6SBh8NJ82Bg2y-OtPvVGnuVrHqNFqoz4qa-6c_73vRcVmCvy5uzzh3mEzLLcRcGGVjuydqNX0AmHFvRJmx_4GEd2nlZMqEotRs9WRsGy0qOUyfGfWQRAjscdVfE2yeNkp87nC8tZrCfkfqAzjdA/aDJuAlmKFeCMTU5JoVjh8CvzIx1lBM-3M8ak6aq01Fo),9,CKAN,interne,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/241700640,Collectivité locale,CA,241700640,Généraliste
Anglet,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://anglet-opendatapaysbasque.opendatasoft.com,https://anglet-opendatapaysbasque.opendatasoft.com,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/J7bLs6fZtQphFvntUEoreQ/VeM-GnvmNA2db0ZxHh1WNhC6P6NibGkduxwx32Z0OqRXnqZqqPgBQsETMiOiNkGsJWlHELfyR0wk5EY0jsTCqwehYjQkSL0C-6mUbIq0y53aDtUg4-fHr4WMHXr9rlbke2Rq3dC6-XS6XVo6oiCN2w/3tQyIxN1M6mq-JCWWVppWjUIcDEXh6ta4MVdZP1LkX4),24,OpenDataSoft,ods,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/216400242,Collectivité locale,COM,216400242,Généraliste
Bayonne,checked,Nouvelle-Aquitaine,,Site web,Dédié,https://www.bayonne.fr/information-transversale/open-data-datagouvfr,https://www.bayonne.fr/information-transversale/open-data-datagouvfr,bayonne.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/3lm9bX9oP_WH1j52n9Q8rg/ZV51aKKPxi_fJYPQjnYLycDR20mDodeTnochyqLK1c605bB9-ZdVim71NPJsqcoqwSBorppZ3ZAyBOEtigpy420sg0yvmcgakNM-TSdAH8YV_Yrlhx0Z9FlrfxOdKMcWgK5g6pYJVDIPVVheY2rJfQ/5-c33w3eeBzkIFQ9Tnd3qzMAT4ryRSHOuoLGaEXwTNI),57,Metaclic,datakode,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/216401026,Collectivité locale,COM,216401026,Généraliste
Bordeaux Métropole,checked,Nouvelle-Aquitaine,,Portail,Mutualisé,https://opendata.bordeaux-metropole.fr,https://opendata.bordeaux-metropole.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/wiPWyrYpEQvbiJjL8OfsNQ/ijVoZi3TndWOjlNkcYkgKAbc7NO16KnCdflgZ84ysXh_GfHhEf-EL_QYFyTEu2AUDg710-06PHDK5-bdzj1OOmHXR6fPZK-Y7DorL1smA2Xf-88KGJ1Hiw99bYPioUnFRd747bj85kJcgoOMloA6FA/by5L2crn5X08siggUicahW_icDIE0BKhefQWiDPkKBo),309,OpenDataSoft,ods,Métropolitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/243300316,Collectivité locale,MET,243300316,Généraliste
Dordogne,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.dordogne.fr,https://data.dordogne.fr,dordogne.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/1DwhQWbI0-Tiat-mLGRkbQ/XV_ozUmS82wj-CzM5TFI_zszwM6CUfWNiJLb3ahi9xOd1YsRgTxBQNWXnEbJhjbqE2Tit5zPGBfBJR1-yl9PGJYMlwcExLP58EJlDgpb2_pU8x_V4fFquFjdZu5yaYl4Lg2frtwAViKBwC0T4bIhtQ/zSLlX_RexbeblCq6U1KL9sT0TOkzySlP8Yadgo-La3w),16,ArcGIS,esri,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/222400012,Collectivité locale,DEP,222400012,Généraliste
Grand Poitiers,checked,Nouvelle-Aquitaine,,Portail,Partagé,https://data.grandpoitiers.fr,https://data.grandpoitiers.fr,poitiers.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/EWknrOBIpWsjlbvdq-e5sA/CWC6G5B4eqakfCKeDSBr-J2DVL4VluLCBzfLmZM4Zqmytfha8_Pgyng9PxOcR9pK07iFhWu4J4o4L6iRDrzuDpmRY0oSDhVZiw6jaUPP6iuvphEfDvsRxkpTBFMgQLBORNn1Kk5R0bi8k84eAA1OjcOBa28zTrjcCBNtxYFgewc/UGt7oqiTMqFxRR2GPoIWT6Dx-a87IHBDzpTNFK8a5jQ),227,Datafair,koumoul,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200069854,Collectivité locale,CU,200069854,Généraliste
IDELIS,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.idelis.fr,https://data.idelis.fr,téléchargement.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/_YNkR1FSmxjIW8myn-hL_g/S2KmJOFmW9WsOTjPFDBhZ9mh6YA4dic75hZOETA4zy3rm46KilfRVY4xakmmlyD6Wb_Em9kbCdXFvH1z3ye1VnVIvC8XF5ldhZ4K8DMeMiV7FvdGQF69sEgM2Qk_JDb-3id0_hp7tYkCFzkxNl9Ekw/xyId_OrTFSu64qDVQghOBOoAiP9qOQAFOsMX-va_TEA),18,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/318055043,Autre acteur territorial,DSPT,318055043,Mobilités
La Fibre64,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://lafibre64-data64.opendatasoft.com,https://lafibre64-data64.opendatasoft.com,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Mi-9QH6HE5r7NBaXUkj3OA/CS0oTI7K-dC0ZDZQnrvSrOGeIm8k5XbSBkRX0xYT_xXtuHJms4MnfItJOKVDuSR2Hrz1WzFmLV_vDPn5e8YjHeM8MWcr_ZyJckx_nMLAxh4X43_c9yWXoi_i4p78oEqh7yz-72nJtmHV1DNTK8FHqg/oaEmnUhnqA2flOBCuS2FJ8GQkFmNcZS52jdxNk5Lqow),6,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/200081263,Collectivité locale,AGCT,200081263,Généraliste
La Rochelle,checked,Nouvelle-Aquitaine,,Portail,Partagé,https://opendata.agglo-larochelle.fr,https://opendata.agglo-larochelle.fr,larochelle.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/_pHkqJT1Xl7H7jxxB3nFvw/rOdREfSYvUJDgy39kbI6adfUUi4C2_hQvJ_shLQLEaSvluczIRH7UDJcPsgEpx5SP1WSvAuAg6-TiyD-tsmlMt73OyrRtysajxeVvT6L5gdKRVgBfXOd9xjORPFFLVA9esOoes4EgmR2rbPCB64xhg/vx6buY7xFYM-mwzh1tgCyTJyQwxAFoJHWiWSGw0kwO8),273,CKAN,bpm conseil,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/241700434,Collectivité locale,CA,241700434,Généraliste
Lacq Orthez,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://opendata.cc-lacqorthez.fr,https://opendata.cc-lacqorthez.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/XJOcRlHu8S6JhJqc8d0Fjw/HKgQhvcnkc8eKIgu6KW1PXLgJo1x6LgaUFzy4Mg9zN3g0QdmR0WiLLYI8OTXZzW_BsSEgDef0e1mMM3WveXQu3Q8QtOmfMDTaE0Mj0NHDPVel1gdf7JuAhfd4QyXt1eRk082uIvJiW38QgJuE5jUqQ/VoO_q1269BJ6-V-eTb6Vznaw_hYQI2szhK_hI1OLdFY),59,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200039204,Collectivité locale,CC,200039204,Généraliste
Libourne,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.libourne.fr,https://data.libourne.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/R301FSXhaEi6Q-6o7Edy6g/z-O9gM4nDHdRb8dR4pMnmBUKeQ5zj7nC72iIz2T-Z07zKXMCHK78hkpEmcEyoDG9kuTJMjWC-y7hy5IOCg5tB9kbz27YBVo8kcN4iOrC2QXzn6adTKTpqAHe3DaggPbYgw-1Hi2iK8wqffaVrUEEKA/XF3rcsrWFuj3ocw_FQSGWzFJ2C4Xbx-_DjGJPORbqMY),23,CKAN,bpm conseil,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/213302433,Collectivité locale,COM,213302433,Généraliste
Niort,checked,Nouvelle-Aquitaine,,Géoportail,Partagé,https://donneespubliques.niortagglo.fr,https://donneespubliques.niortagglo.fr,niort.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/qhOACwfy2LDMLb4MR85YiA/t03v2G-ViZkePFqmhocFsEoIyGcXNKJiCErGFOILs0wm1BBbvK_3QPJjxUl3If6MRa2JrJ6rR_bEz2ZoQNwagMZnX3p3lDLS5kOvTZ8p-kz6Gom1VEekeI4gLlPIPXjiOfiuEh3yg8yGZqxyelE_Qg/UthyAtu_iqUIasPeJIOpRF8JGl9uAMDC-HDurydk3Cs),26,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200041317,Collectivité locale,CA,200041317,Généraliste
Pyrénées-Atlantiques,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://data.le64.fr,https://data.le64.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/3yzO38jYb1mQN5FLpiSE_A/y9ls5iTDXITnJI3sKBiEYWNC2K_kqFpSwAWV63AZhnLVyIIcV5HEhDhRWCXr3oCQHK_c1qw6vkOS_kJY21i6hCirhoeS7BmvpVWsLqmU-Ta5GeU-LqU9OMNC4CXI9hH6JwS_A_D6qSiTEmagepqMtQ/stheTaKXNTIkGLLQmgfWkqTMxnEppQs6h0S4bNBHc2U),79,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/226400018,Collectivité locale,DEP,226400018,Généraliste
ZABAL Pays Basque,checked,Nouvelle-Aquitaine,,Portail,Dédié,https://zabal-agriculture.opendata-paysbasque.fr,https://zabal-agriculture.opendata-paysbasque.fr,zabal.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/sDVtXzAvKjMu_sx83UqclA/cAu0Ynx5VOCVD5M621OwzWpzvzMbOpPzJUBCSCQOh64hM1WaCwQd5CqoodY7YcJo2bJVcF4pCu0BzYmBZBnikg5UvRq79pQKWI2MyU8KhX97jv1QnffVtzwzlgLdEuv3-6WL85Tc3i_t9v49RVIwlg/ZyKkFrTdrBYIT-TTM3PT0tj5PtTxP2UFlIvocDLX5Dw),137,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200067106,Collectivité locale,CA,200067106,Agriculture
Atmo Nouvelle Aquitaine,checked,Nouvelle-Aquitaine,ATMO,Géoportail,Dédié,https://opendata.atmo-na.org,https://opendata.atmo-na.org,atmo na.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/I9O46p04DYkX0eBjbmXsSw/jtO-HohkCe4CB1WhWrZmR4ja0JRQjfdlvRaARCb9cdhm-U9dGIi9RWuYxINb7wekIihXKH10fpZQRKqwHfHz7rreDqrOYvq0YJIm6laOTNdq_O6UCHWkuzzddVpaPn8UrJc1ZROAYjTJRP00z789-hNCVmRL0Hm7RE0Npasven4/PP1naeg0NumoZqX0yWsSTk3PHSdaCJkkmucLGSrz2R0),0,ArcGIS,esri,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/311059422,Autre acteur territorial,OACT,311059422,Environnement
