country_code,country_name,catalog_name,catalog_id,catalog_type,owner_type,is_federal_path,link,file_path,priority
World,World,World Bank Microdata Library,microdataworldbankorg,Microdata catalog,International,No,https://microdata.worldbank.org,data/entities/World/microdata/microdataworldbankorg.yaml,HIGH
World,World,Food and Agriculture Microdata Catalogue,microdatafaoorg,Microdata catalog,International,No,https://microdata.fao.org,data/entities/World/microdata/microdatafaoorg.yaml,HIGH
World,World,ILO Survey Library (Data Catalog),wwwiloorg,Microdata catalog,International,No,https://www.ilo.org/surveyLib/index.php/catalog,data/entities/World/microdata/wwwiloorg.yaml,HIGH
World,World,UNHCR Microdata Library,microdataunhcrorg,Microdata catalog,International,No,https://microdata.unhcr.org,data/entities/World/microdata/microdataunhcrorg.yaml,HIGH
World,World,INDEPTH Data repository,wwwindepthishareorg,Microdata catalog,Civil society,No,https://www.indepth-ishare.org,data/entities/World/microdata/wwwindepthishareorg.yaml,HIGH
World,World,Central Data Catalog,catalogihsnorg,Microdata catalog,Civil society,No,https://catalog.ihsn.org,data/entities/World/microdata/catalogihsnorg.yaml,HIGH
World,World,WHO Health Information Systems Data Catalog,appswhoint,Microdata catalog,International,No,https://apps.who.int/healthinfo/systems/surveydata/index.php/catalog,data/entities/World/microdata/appswhoint.yaml,HIGH
World,World,UNData,dataunorg,Indicators catalog,International,No,https://data.un.org,data/entities/World/indicators/dataunorg.yaml,HIGH
World,World,UN Population Division Data Portal,populationunorg,Indicators catalog,International,No,https://population.un.org/dataportal,data/entities/World/indicators/populationunorg.yaml,HIGH
World,World,Migration data portal,wwwmigrationdataportalorg,Indicators catalog,International,No,https://www.migrationdataportal.org,data/entities/World/indicators/wwwmigrationdataportalorg.yaml,HIGH
World,World,World Bank Gender Data Portal,genderdataworldbankorg,Indicators catalog,International,No,https://genderdata.worldbank.org,data/entities/World/indicators/genderdataworldbankorg.yaml,HIGH
World,World,The GFF Data Portal,datagffportalorg,Indicators catalog,International,No,https://data.gffportal.org,data/entities/World/indicators/datagffportalorg.yaml,HIGH
World,World,OIC Statistics Database (OICStat),wwwsesricorg,Indicators catalog,International,No,https://www.sesric.org/oicstat.php,data/entities/World/indicators/wwwsesricorg.yaml,HIGH
World,World,SDG Gateway Asia Pacific,dataexplorerunescaporg,Indicators catalog,International,No,https://dataexplorer.unescap.org,data/entities/World/indicators/dataexplorerunescaporg.yaml,HIGH
World,World,OECD Data Explorer,dataexploreroecdorg,Indicators catalog,International,No,https://data-explorer.oecd.org,data/entities/World/indicators/dataexploreroecdorg.yaml,HIGH
World,World,UNData,dataunorgsdmx,Indicators catalog,International,No,https://data.un.org/ws/,data/entities/World/indicators/dataunorgsdmx.yaml,HIGH
World,World,SDG Gateway Asia Pacific SDMX API,apidataexplorerunescaporg,Indicators catalog,International,No,https://api-dataexplorer.unescap.org,data/entities/World/indicators/apidataexplorerunescaporg.yaml,HIGH
World,World,UNECE Statistical Database,w3uneceorg,Indicators catalog,International,No,https://w3.unece.org/PXWeb2015/pxweb/en/STAT/,data/entities/World/indicators/w3uneceorg.yaml,HIGH
World,World,UNODC Data Portal,dataunodcunorg,Indicators catalog,International,No,https://dataunodc.un.org,data/entities/World/indicators/dataunodcunorg.yaml,HIGH
World,World,IMF Data Portal,dataimforg,Indicators catalog,International,No,https://data.imf.org,data/entities/World/indicators/dataimforg.yaml,HIGH
World,World,IRENASTAT Online Data Query Tool ,pxwebirenaorg,Indicators catalog,International,No,https://pxweb.irena.org,data/entities/World/indicators/pxwebirenaorg.yaml,HIGH
World,World,ILOSTAT,sdmxiloorg,Indicators catalog,International,No,https://sdmx.ilo.org,data/entities/World/indicators/sdmxiloorg.yaml,HIGH
World,World,FAO Data Explorer,dataexplorerfaoorg,Indicators catalog,International,No,https://dataexplorer.fao.org,data/entities/World/indicators/dataexplorerfaoorg.yaml,HIGH
World,World,The Women Count Data Hub,dataunwomenorg,Indicators catalog,International,No,https://data.unwomen.org,data/entities/World/indicators/dataunwomenorg.yaml,HIGH
World,World,UNICEF Data,datauniceforg,Indicators catalog,International,No,https://data.unicef.org,data/entities/World/indicators/datauniceforg.yaml,HIGH
World,World,UNICEF SDMX Indicator Data Warehouse,sdmxdatauniceforg,Indicators catalog,International,No,https://sdmx.data.unicef.org,data/entities/World/indicators/sdmxdatauniceforg.yaml,HIGH
World,World,IMF SDMX Central,sdmxcentralimforg,Indicators catalog,International,No,https://sdmxcentral.imf.org/,data/entities/World/indicators/sdmxcentralimforg.yaml,HIGH
World,World,ILOStat Data Explorer,datailoorg,Indicators catalog,International,No,https://data.ilo.org,data/entities/World/indicators/datailoorg.yaml,HIGH
World,World,BIS Statistics Warehouse,statsbisorg,Indicators catalog,International,No,https://stats.bis.org,data/entities/World/indicators/statsbisorg.yaml,HIGH
World,World,UNDP Data Futures Exchange,dataundporg,Indicators catalog,International,No,https://data.undp.org,data/entities/World/indicators/dataundporg.yaml,HIGH
World,World,CEPALSTAT Statistical database and publications,statisticscepalorg,Indicators catalog,International,No,https://statistics.cepal.org,data/entities/World/indicators/statisticscepalorg.yaml,HIGH
World,World,UNESCO Institute for Statistics (UIS) Data Catalog,datauisunescoorg,Indicators catalog,International,No,http://data.uis.unesco.org,data/entities/World/indicators/datauisunescoorg.yaml,HIGH
World,World,ADB Key Indicators Database (KIDB),kidbadborg,Indicators catalog,International,No,https://kidb.adb.org,data/entities/World/indicators/kidbadborg.yaml,HIGH
World,World,Population Data Portal,pdpunfpaorg,Indicators catalog,International,No,https://pdp.unfpa.org,data/entities/World/indicators/pdpunfpaorg.yaml,HIGH
World,World,OECD Statistics,sdmxoecdorg,Indicators catalog,International,No,https://sdmx.oecd.org/public,data/entities/World/indicators/sdmxoecdorg.yaml,HIGH
World,World,World Bank Open Data,dataworldbankorg,Indicators catalog,International,No,https://data.worldbank.org,data/entities/World/indicators/dataworldbankorg.yaml,HIGH
World,World,International Grains Council market information,wwwigcint,Indicators catalog,International,No,https://www.igc.int/en/default.aspx,data/entities/World/indicators/wwwigcint.yaml,HIGH
World,World,FAOSTAT SDMX Service,nsireleaserostatsuitefaoorg,Indicators catalog,International,No,https://nsi-release-ro-statsuite.fao.org,data/entities/World/indicators/nsireleaserostatsuitefaoorg.yaml,HIGH
World,World,OECD Statistics,statsoecdorg,Indicators catalog,International,No,https://stats.oecd.org,data/entities/World/indicators/statsoecdorg.yaml,HIGH
World,World,Data Platform for the SMALL ISLAND DEVELOPING STATES,sidsdataundporg,Indicators catalog,International,No,https://sids.data.undp.org,data/entities/World/indicators/sidsdataundporg.yaml,HIGH
World,World,ILOSTAT,ilostatiloorg,Indicators catalog,International,No,https://ilostat.ilo.org,data/entities/World/indicators/ilostatiloorg.yaml,HIGH
World,World,BIS Data Portal,databisorg,Indicators catalog,International,No,https://data.bis.org,data/entities/World/indicators/databisorg.yaml,HIGH
World,World,UNCTADstat Data Centre,unctadstatunctadorg,Indicators catalog,International,No,https://unctadstat.unctad.org,data/entities/World/indicators/unctadstatunctadorg.yaml,HIGH
World,World,Global Health Observatory (GHO) Data Repository,wwwwhoint,Indicators catalog,International,No,https://www.who.int/data/gho/data/indicators,data/entities/World/indicators/wwwwhoint.yaml,HIGH
World,World,UNSDG SDG Indicators Database,unstatsunorg,Indicators catalog,International,No,https://unstats.un.org/sdgs/dataportal/database,data/entities/World/indicators/unstatsunorg.yaml,HIGH
World,World,FAOSTAT Data,wwwfaoorg,Indicators catalog,International,No,https://www.fao.org/faostat/en/,data/entities/World/indicators/wwwfaoorg.yaml,HIGH
World,World,WTO Stats Portal,statswtoorg,Indicators catalog,International,No,https://stats.wto.org,data/entities/World/indicators/statswtoorg.yaml,HIGH
World,World,Africa UN Data for Development Portal,ecastatsunecaorg,Indicators catalog,International,No,https://ecastats.uneca.org/africaundata,data/entities/World/indicators/ecastatsunecaorg.yaml,HIGH
World,World,UNIDO Statistics data portal,statunidoorg,Indicators catalog,International,No,https://stat.unido.org,data/entities/World/indicators/statsunidoorg.yaml,HIGH
World,World,Asia-Pacific SDG Gateway - ESCAP,dataunescaporg,Indicators catalog,International,No,https://data.unescap.org,data/entities/World/indicators/dataunescaporg.yaml,HIGH
World,World,UNSDG data portal,uninfoorg,Indicators catalog,International,No,https://uninfo.org,data/entities/World/indicators/uninfoorg.yaml,HIGH
World,World,Dolthub,wwwdolthubcom,Open data portal,Business,No,https://www.dolthub.com,data/entities/World/opendata/wwwdolthubcom.yaml,HIGH
World,World,STAC Specification Datasets,stacspecorg,Open data portal,Community,No,https://stacspec.org/en/about/datasets/,data/entities/World/opendata/stacspecorg.yaml,HIGH
World,World,Contagion Hotspots,contagionhotspotsorg,Open data portal,International,No,https://contagionhotspots.org,data/entities/World/opendata/contagionhotspotsorg.yaml,HIGH
World,World,Subak Data Catalogue,datasubakorg,Open data portal,Civil society,No,https://data.subak.org,data/entities/World/opendata/datasubakorg.yaml,HIGH
World,World,The Displacement Tracking Matrix (DTM) datasets,dtmiomint,Open data portal,International,No,https://dtm.iom.int/datasets,data/entities/World/opendata/dtmiomint.yaml,HIGH
World,World,Development Initiatives Datasets,devinitorg,Datasets list,International,No,https://devinit.org/data/datasets/,data/entities/World/opendata/devinitorg.yaml,HIGH
World,World,IITA Datasets,dataiitaorg,Open data portal,Academy,No,https://data.iita.org,data/entities/World/opendata/dataiitaorg.yaml,HIGH
World,World,ECMWF Datasets,wwwecmwfint,Open data portal,Academy,No,https://www.ecmwf.int/en/forecasts/datasets,data/entities/World/opendata/wwwecmwfint.yaml,HIGH
World,World,CARTO Spatial Data Catalog,cartocom,Open data portal,Business,No,https://carto.com/spatial-data-catalog/,data/entities/World/opendata/cartocom.yaml,HIGH
World,World,European Health Information Gateway Data,gatewayeurowhoint,Open data portal,International,No,https://gateway.euro.who.int/en/datasets/,data/entities/World/opendata/gatewayeurowhoint.yaml,HIGH
World,World,World Resources Institute Data Catalog,datasetswriorg,Open data portal,International,No,https://datasets.wri.org,data/entities/World/opendata/datasetswriorg.yaml,HIGH
World,World,Urban Indicators Database - UN-Habitat,dataunhabitatorg,Open data portal,International,No,https://data.unhabitat.org,data/entities/World/opendata/dataunhabitatorg.yaml,HIGH
World,World,Data Catalog at Opendatasoft,dataopendatasoftcom,Open data portal,Business,No,https://data.opendatasoft.com,data/entities/World/opendata/dataopendatasoftcom.yaml,HIGH
World,World,Risk Data Library catalog (beta),jkanriskdatalibraryorg,Open data portal,International,No,https://jkan.riskdatalibrary.org,data/entities/World/opendata/jkanriskdatalibraryorg.yaml,HIGH
World,World,Peace and Security Data Hub,psdataunorg,Open data portal,International,No,https://psdata.un.org,data/entities/World/opendata/psdataunorg.yaml,HIGH
World,World,Blockchair dumps,blockchaircom,Open data portal,Business,No,https://blockchair.com/dumps,data/entities/World/opendata/blockchaircom.yaml,HIGH
World,World,AIDS Data Repository,adrunaidsorg,Open data portal,International,No,https://adr.unaids.org,data/entities/World/opendata/adrunaidsorg.yaml,HIGH
World,World,Earth Engine Data Catalog - Google for Developers,developersgooglecom,Open data portal,Business,No,https://developers.google.com/earth-engine/datasets/catalog,data/entities/World/opendata/developersgooglecom.yaml,HIGH
World,World,World Bank Data Catalogue,datacatalogworldbankorg,Open data portal,International,No,https://datacatalog.worldbank.org,data/entities/World/opendata/datacatalogworldbankorg.yaml,HIGH
World,World,ADB Data Library,dataadborg,Open data portal,International,No,https://data.adb.org,data/entities/World/opendata/dataadborg.yaml,HIGH
World,World,Humanitarian Data Exchange (HDX),datahumdataorg,Open data portal,International,No,https://data.humdata.org,data/entities/World/opendata/datahumdataorg.yaml,HIGH
World,World,Data.world,dataworld,Open data portal,Business,No,https://data.world,data/entities/World/opendata/dataworld.yaml,HIGH
World,World,FAO Data Catalogue,dataappsfaoorg,Open data portal,International,No,https://data.apps.fao.org/catalog,data/entities/World/opendata/dataappsfaoorg.yaml,HIGH
World,World,IATI Registry,iatiregistryorg,Open data portal,International,No,https://iatiregistry.org,data/entities/World/opendata/iatiregistryorg.yaml,HIGH
World,World,UNDP GeoHub,geohubdataundporg,Geoportal,International,No,https://geohub.data.undp.org,data/entities/World/geo/geohubdataundporg.yaml,HIGH
World,World,Portwatch IMF,portwatchimforg,Geoportal,International,No,https://portwatch.imf.org,data/entities/World/geo/portwatchimforg.yaml,HIGH
World,World,iobis.org/geoserver,wwwiobisorg,Geoportal,International,No,http://www.iobis.org/geoserver,data/entities/World/geo/wwwiobisorg.yaml,HIGH
World,World,PROBA-V MEP Geo Viewer Data Catalog,probavmepesaint,Geoportal,International,No,https://proba-v-mep.esa.int/applications/geo-viewer/app/geoserver,data/entities/World/geo/probavmepesaint.yaml,HIGH
World,World,IOM ArcGIS Server,gisportaliomint,Geoportal,International,No,http://gisportal.iom.int/arcgis/rest/services,data/entities/World/geo/gisportaliomint.yaml,HIGH
World,World,IGAD Spatial Web Portal,geonodeigadint,Geoportal,International,No,https://geonode.igad.int/,data/entities/World/geo/geonodeigadint.yaml,HIGH
World,World,Africa disaster risk profiles geonode,riskprofilesundrrorggeonode,Geoportal,International,No,http://riskprofilesundrr.org,data/entities/World/geo/riskprofilesundrrorggeonode.yaml,HIGH
World,World,ICAO GIS ArcGIS REST Services,gisicaoint,Geoportal,International,No,https://gis.icao.int/arcgis/rest/services,data/entities/World/geo/gisicaoint.yaml,HIGH
World,World,Pangeo Datastore STAC Master Catalog,pangeo,Geoportal,Community,No,https://raw.githubusercontent.com/charlesbluca/pangeo-datastore-stac/master/master/catalog.json,data/entities/World/geo/pangeo.yaml,HIGH
World,World,GeoServer at view.eumetsat.int,vieweumetsatint,Geoportal,International,No,https://view.eumetsat.int/geoserver/web/,data/entities/World/geo/vieweumetsatint.yaml,HIGH
World,World,Africa Disaster Risk profiles geoserver,riskprofilesundrrorggeoserver,Geoportal,International,No,http://riskprofilesundrr.org/geoserver,data/entities/World/geo/riskprofilesundrrorggeoserver.yaml,HIGH
World,World,NPFC GeoServer,gisnpfcint,Geoportal,International,No,https://gis.npfc.int/geoserver/web/,data/entities/World/geo/gisnpfcint.yaml,HIGH
World,World,Catálogo de Datos Espaciales para América Latina y El Caribe,geoportalcepalorg,Geoportal,International,No,https://geoportal.cepal.org,data/entities/World/geo/geoportalcepalorg.yaml,HIGH
World,World,OpenTopography Geoportal,portalopentopographyorggeoportal,Geoportal,Academy,No,https://portal.opentopography.org/geoportal,data/entities/World/geo/portalopentopographyorggeoportal.yaml,HIGH
World,World,ISRIC — World Soil Information,dataisricorg,Geoportal,Academy,No,https://data.isric.org/geonetwork,data/entities/World/geo/dataisricorg.yaml,HIGH
World,World,OpenTopography Data Catalog,portalopentopographyorg,Geoportal,Academy,No,https://portal.opentopography.org,data/entities/World/geo/portalopentopographyorg.yaml,HIGH
World,World,World Bank - Light Every Night,worldbanklighteverynight,Geoportal,International,No,https://globalnightlight.s3.amazonaws.com/VIIRS_npp_catalog.json,data/entities/World/geo/worldbanklighteverynight.yaml,HIGH
World,World,Arctic SDI Metadata Catalogue,cataloguearcticsdiorg,Geoportal,International,No,https://catalogue.arctic-sdi.org/geonetwork,data/entities/World/geo/cataloguearcticsdiorg.yaml,HIGH
World,World,UN Statistics Division - UNSD Data Catalog,unstatsundesaopendataarcgiscom,Geoportal,International,No,https://unstats-undesa.opendata.arcgis.com,data/entities/World/geo/unstatsundesaopendataarcgiscom.yaml,HIGH
World,World,FAO Map Catalog Story Viewer,dataappsfaoorgmapstory,Geoportal,International,No,https://data.apps.fao.org/map/story/,data/entities/World/geo/dataappsfaoorgmapstory.yaml,HIGH
World,World,WHO ArcGIS server,extranetwhoint,Geoportal,International,No,https://extranet.who.int/map/rest/services,data/entities/World/geo/extranetwhoint.yaml,HIGH
World,World,Climate Change Indicators Dashboard,climatedataimforg,Geoportal,International,No,https://climatedata.imf.org,data/entities/World/geo/climatedataimforg.yaml,HIGH
World,World,Pacific Community GeoServer,riskspcint,Geoportal,International,No,https://risk.spc.int/geoserver/web/,data/entities/World/geo/riskspcint.yaml,HIGH
World,World,ArcGIS Hub search,hubarcgiscom,Data search engine,Business,No,https://hub.arcgis.com/search,data/entities/World/search/hubarcgiscom.yaml,HIGH
World,World,OpenAIRE Explore,exploreopenaireeu,Data search engine,Academy,No,https://explore.openaire.eu,data/entities/World/search/exploreopenaireeu.yaml,HIGH
World,World,Datacite Commons,commonsdataciteorg,Data search engine,Academy,No,https://commons.datacite.org,data/entities/World/search/commonsdataciteorg.yaml,HIGH
World,World,Google Dataset search,datasetsearchresearchgooglecom,Data search engine,Business,No,https://datasetsearch.research.google.com,data/entities/World/search/datasetsearchresearchgooglecom.yaml,HIGH
World,World,OpenML Datasets,openmlorg,Machine learning catalog,Civil society,No,https://openml.org,data/entities/World/ml/openmlorg.yaml,HIGH
World,World,SDMX Global Registry,registrysdmxorg,Metadata catalog,International,No,https://registry.sdmx.org/FusionRegistry,data/entities/World/metadata/registrysdmxorg.yaml,HIGH
World,World,OBIS,obisorg,Scientific data repository,International,No,https://obis.org,data/entities/World/scientific/obisorg.yaml,HIGH
World,World,SCAR Antarctic Biodiversity Portal (biodiversity.aq),databiodiversityaq,Scientific data repository,Academy,No,https://data.biodiversity.aq/,data/entities/World/scientific/databiodiversityaq.yaml,HIGH
Unknown,Unknown,Open Speech and Language Resources,wwwopenslrorg,Scientific data repository,Academy,No,http://www.openslr.org/index.html,data/entities/US/Other/scientific/wwwopenslrorg.yaml,HIGH
Unknown,Unknown,AeroTerra Open Data,opendataaeroterrahubarcgiscom,Geoportal,Business,No,https://open-data-aeroterra.hub.arcgis.com/,data/entities/Unknown/geo/opendataaeroterrahubarcgiscom.yaml,HIGH
Unknown,Unknown,kpis-bur.hub.arcgis.com,kpisburhubarcgiscom,Geoportal,Local government,No,https://kpis-bur.hub.arcgis.com/,data/entities/Unknown/geo/kpisburhubarcgiscom.yaml,HIGH
Unknown,Unknown,African Forest Data Catalog (Global),j2nvngafdcgshubarcgiscom,Geoportal,International,No,https://j2-nvng-afdcgs.hub.arcgis.com/,data/entities/Unknown/geo/j2nvngafdcgshubarcgiscom.yaml,HIGH
Unknown,Unknown,data-download-page-liber.hub.arcgis.com,datadownloadpageliberhubarcgiscom,Geoportal,Local government,No,https://data-download-page-liber.hub.arcgis.com/,data/entities/Unknown/geo/datadownloadpageliberhubarcgiscom.yaml,HIGH
Unknown,Unknown,City of Industry DataHub,gisindustryhubarcgiscom,Geoportal,Business,No,https://gis-industry.hub.arcgis.com/,data/entities/Unknown/geo/gisindustryhubarcgiscom.yaml,HIGH
Unknown,Unknown,CCN-HUB-NCC-CCN,ccnhubnccccnhubarcgiscom,Geoportal,Central government,No,https://ccn-hub-ncc-ccn.hub.arcgis.com/,data/entities/Unknown/geo/ccnhubnccccnhubarcgiscom.yaml,HIGH
Unknown,Unknown,atlas-test1-dwr,atlastest1dwrhubarcgiscom,Geoportal,Central government,No,https://atlas-test1-dwr.hub.arcgis.com/,data/entities/Unknown/geo/atlastest1dwrhubarcgiscom.yaml,HIGH
Unknown,Unknown,citizen-problem-reporter-1-coswv.hub.arcgis.com,citizenproblemreporter1coswvhubarcgiscom,Geoportal,Local government,No,https://citizen-problem-reporter-1-coswv.hub.arcgis.com/,data/entities/Unknown/geo/citizenproblemreporter1coswvhubarcgiscom.yaml,HIGH
Unknown,Unknown,xaylor-lcthp0dekkjdfivt.hub.arcgis.com,xaylorlcthp0dekkjdfivthubarcgiscom,Geoportal,Business,No,https://xaylor-lcthp0dekkjdfivt.hub.arcgis.com/,data/entities/Unknown/geo/xaylorlcthp0dekkjdfivthubarcgiscom.yaml,HIGH
Unknown,Unknown,Air Pollution Data Hub Urban Health,airpollutiondatahuburbanhealthhubarcgiscom,Geoportal,Business,No,https://air-pollution-data-hub-urbanhealth.hub.arcgis.com/,data/entities/Unknown/geo/airpollutiondatahuburbanhealthhubarcgiscom.yaml,HIGH
Unknown,Unknown,dallas-county-covid-analytics,covidanalyticspccinnovationhubarcgiscom,Geoportal,Business,No,https://covid-analytics-pccinnovation.hub.arcgis.com/,data/entities/Unknown/geo/covidanalyticspccinnovationhubarcgiscom.yaml,HIGH
Unknown,Unknown,resources-kenwildtrust.hub.arcgis.com,resourceskenwildtrusthubarcgiscom,Geoportal,Civil society,No,https://resources-kenwildtrust.hub.arcgis.com/,data/entities/Unknown/geo/resourceskenwildtrusthubarcgiscom.yaml,HIGH
Unknown,Unknown,data-fcmaps.opendata.arcgis.com,datafcmapsopendataarcgiscom,Geoportal,Local government,No,https://data-fcmaps.opendata.arcgis.com/,data/entities/Unknown/geo/datafcmapsopendataarcgiscom.yaml,HIGH
Unknown,Unknown,Iniciativa Cuencas Sagradas / Cuencas Sagradas,iniciativacuencassagradascuencasagradashubarcgiscom,Geoportal,Civil society,No,https://iniciativa-cuencas-sagradas-cuencasagradas.hub.arcgis.com/,data/entities/Unknown/geo/iniciativacuencassagradascuencasagradashubarcgiscom.yaml,HIGH
Unknown,Unknown,sema-web-portal-showmefloodrisk.hub.arcgis.com,semawebportalshowmefloodriskhubarcgiscom,Geoportal,Central government,No,https://sema-web-portal-showmefloodrisk.hub.arcgis.com/,data/entities/Unknown/geo/semawebportalshowmefloodriskhubarcgiscom.yaml,HIGH
Unknown,Unknown,IGIS Data Hub DSTI,igisdatahubdstihubarcgiscom,Geoportal,Central government,No,https://igis-data-hub-dsti.hub.arcgis.com/,data/entities/Unknown/geo/igisdatahubdstihubarcgiscom.yaml,HIGH
Unknown,Unknown,MCE Geohub MCE Scarto,mcegeohubmcescartohubarcgiscom,Geoportal,Business,No,https://mce-geohub-mce-scarto.hub.arcgis.com/,data/entities/Unknown/geo/mcegeohubmcescartohubarcgiscom.yaml,HIGH
Unknown,Unknown,SIG au Congo et Télédétection au Congo,sigaucongocreole93hubarcgiscom,Geoportal,Business,No,https://sig-au-congo-creole93.hub.arcgis.com/,data/entities/Unknown/geo/sigaucongocreole93hubarcgiscom.yaml,HIGH
Unknown,Unknown,rock-island-hub-example-rigov.hub.arcgis.com,rockislandhubexamplerigovhubarcgiscom,Geoportal,Local government,No,https://rock-island-hub-example-rigov.hub.arcgis.com/,data/entities/Unknown/geo/rockislandhubexamplerigovhubarcgiscom.yaml,HIGH
Unknown,Unknown,portwatch-imf-dataviz,portwatchimfdatavizhubarcgiscom,Geoportal,International,No,https://portwatch-imf-dataviz.hub.arcgis.com/,data/entities/Unknown/geo/portwatchimfdatavizhubarcgiscom.yaml,HIGH
Unknown,Unknown,No extractable data available from raw text,scgiplangicinchubarcgiscom,Geoportal,Central government,No,https://scgiplan-gicinc.hub.arcgis.com/,data/entities/Unknown/geo/scgiplangicinchubarcgiscom.yaml,HIGH
Unknown,Unknown,osinergmin-gis-corporativo,osinergmingiscorporativohubarcgiscom,Geoportal,Central government,No,https://osinergmin-gis-corporativo.hub.arcgis.com/,data/entities/Unknown/geo/osinergmingiscorporativohubarcgiscom.yaml,HIGH
Unknown,Unknown,apps.titellus.net/geonetwork,appstitellusnet,Geoportal,Business,No,https://apps.titellus.net/geonetwork,data/entities/Unknown/geo/appstitellusnet.yaml,HIGH
Unknown,Unknown,data-matrt.opendata.arcgis.com,datamatrtopendataarcgiscom,Geoportal,Local government,No,https://data-matrt.opendata.arcgis.com/,data/entities/Unknown/geo/datamatrtopendataarcgiscom.yaml,HIGH
Unknown,Unknown,Elizabeth City GIS,dataecityopendataarcgiscom,Geoportal,Local government,No,https://data-ecity.opendata.arcgis.com/,data/entities/Unknown/geo/dataecityopendataarcgiscom.yaml,HIGH
Unknown,Unknown,osiblueprint-bniajfi.hub.arcgis.com,osiblueprintbniajfihubarcgiscom,Geoportal,Local government,No,https://osiblueprint-bniajfi.hub.arcgis.com/,data/entities/Unknown/geo/osiblueprintbniajfihubarcgiscom.yaml,HIGH
Unknown,Unknown,Portál AgriGIS - Production,productionmzehubarcgiscom,Geoportal,Central government,No,https://production-mze.hub.arcgis.com/,data/entities/Unknown/geo/productionmzehubarcgiscom.yaml,HIGH
Unknown,Unknown,cid-trial-vrac.hub.arcgis.com,cidtrialvrachubarcgiscom,Geoportal,Business,No,https://cid-trial-vrac.hub.arcgis.com/,data/entities/Unknown/geo/cidtrialvrachubarcgiscom.yaml,HIGH
Unknown,Unknown,citizen-problem-reporter-waggoner.hub.arcgis.com,citizenproblemreporterwaggonerhubarcgiscom,Geoportal,Local government,No,https://citizen-problem-reporter-waggoner.hub.arcgis.com/,data/entities/Unknown/geo/citizenproblemreporterwaggonerhubarcgiscom.yaml,HIGH
Unknown,Unknown,Unification for Underground Resilience Measures Open Data,unificationforundergroundresiliencemeasuresopendatanyudshubarcgiscom,Geoportal,Central government,No,https://unification-for-underground-resilience-measures-open-data-nyuds.hub.arcgis.com/,data/entities/Unknown/geo/unificationforundergroundresiliencemeasuresopendatanyudshubarcgiscom.yaml,HIGH
Unknown,Unknown,Open SDG Data Hub (sdghubtestingbf-sdg),sdghubtestingbfsdghubarcgiscom,Geoportal,International,No,https://sdghubtestingbf-sdg.hub.arcgis.com/,data/entities/Unknown/geo/sdghubtestingbfsdghubarcgiscom.yaml,HIGH
Unknown,Unknown,sineerwetlandsgis-segrass.hub.arcgis.com,sineerwetlandsgissegrasshubarcgiscom,Geoportal,Academy,No,https://sineerwetlandsgis-segrass.hub.arcgis.com/,data/entities/Unknown/geo/sineerwetlandsgissegrasshubarcgiscom.yaml,HIGH
Unknown,Unknown,COVID-19 Resources and Emergency Response (UIGIS Hub),covid19researchandemergencyresponseuigishubarcgiscom,Geoportal,Civil society,No,https://covid-19-research-and-emergency-response-uigis.hub.arcgis.com/,data/entities/Unknown/geo/covid19researchandemergencyresponseuigishubarcgiscom.yaml,HIGH
Unknown,Unknown,gis-opendata-arage.hub.arcgis.com,gisopendataaragehubarcgiscom,Geoportal,Central government,No,https://gis-opendata-arage.hub.arcgis.com/,data/entities/Unknown/geo/gisopendataaragehubarcgiscom.yaml,HIGH
Unknown,Unknown,Turismo Geogeeks,turismogeogeekshubarcgiscom,Geoportal,Business,No,https://turismo-geogeeks.hub.arcgis.com/,data/entities/Unknown/geo/turismogeogeekshubarcgiscom.yaml,HIGH
Unknown,Unknown,COVID Analytics PCC Validation,validationcovidanalyticspccinnovationhubarcgiscom,Geoportal,Business,No,https://validation-covid-analytics-pccinnovation.hub.arcgis.com/,data/entities/Unknown/geo/validationcovidanalyticspccinnovationhubarcgiscom.yaml,HIGH
Unknown,Unknown,data-cos-gis.opendata.arcgis.com,datacosgisopendataarcgiscom,Geoportal,Local government,No,https://data-cos-gis.opendata.arcgis.com/,data/entities/Unknown/geo/datacosgisopendataarcgiscom.yaml,HIGH
Unknown,Unknown,Planning Map Viewers,planningmapviewerscoepgishubarcgiscom,Geoportal,Local government,No,https://planning-map-viewers-coepgis.hub.arcgis.com/,data/entities/Unknown/geo/planningmapviewerscoepgishubarcgiscom.yaml,HIGH
Unknown,Unknown,Cardinia Shire Council Open Data Site,datacscgisopendataarcgiscom,Geoportal,Central government,No,https://data-cscgis.opendata.arcgis.com/,data/entities/Unknown/geo/datacscgisopendataarcgiscom.yaml,HIGH
Unknown,Unknown,HUB Reporte Ciudadano,citizenproblemreporter6esrivenhubarcgiscom,Geoportal,Central government,No,https://citizen-problem-reporter-6-esriven.hub.arcgis.com/,data/entities/Unknown/geo/citizenproblemreporter6esrivenhubarcgiscom.yaml,HIGH
Unknown,Unknown,COHIFE Data Catalog,cohifecohifehubarcgiscom,Geoportal,Business,No,https://cohife-cohife.hub.arcgis.com/,data/entities/Unknown/geo/cohifecohifehubarcgiscom.yaml,HIGH
Unknown,Unknown,Pikes Peak Outdoor Vision Plan Hub,pporadatahubgesgislabhubarcgiscom,Geoportal,Business,No,https://ppora-data-hub-ges-gislab.hub.arcgis.com/,data/entities/Unknown/geo/pporadatahubgesgislabhubarcgiscom.yaml,HIGH
